delivery_id,match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,batsman_runs,extras,total_runs,is_wicket,dismissal_kind
22762,95,2,Delhi Capitals,Kolkata Knight Riders,14,4,Axar Patel,Rinku Singh,2,0,2,0,
22763,95,2,Delhi Capitals,Kolkata Knight Riders,14,5,David Warner,Sunil Narine,2,0,2,0,
22764,95,2,Delhi Capitals,Kolkata Knight Riders,14,6,Axar Patel,Sunil Narine,4,0,4,0,
22765,95,2,Delhi Capitals,Kolkata Knight Riders,15,1,David Warner,Venkatesh Iyer,1,0,1,0,
22766,95,2,Delhi Capitals,Kolkata Knight Riders,15,2,Prithvi Shaw,Venkatesh Iyer,2,0,2,0,
22767,95,2,Delhi Capitals,Kolkata Knight Riders,15,3,Prithvi Shaw,Rinku Singh,0,0,0,1,bowled
22768,95,2,Delhi Capitals,Kolkata Knight Riders,15,4,Prithvi Shaw,Venkatesh Iyer,0,0,0,0,
22769,95,2,Delhi Capitals,Kolkata Knight Riders,15,5,David Warner,Venkatesh Iyer,6,0,6,0,
22770,95,2,Delhi Capitals,Kolkata Knight Riders,15,6,David Warner,Sunil Narine,6,0,6,0,
22771,95,2,Delhi Capitals,Kolkata Knight Riders,16,1,Axar Patel,Sunil Narine,0,0,0,0,
22772,95,2,Delhi Capitals,Kolkata Knight Riders,16,2,Prithvi Shaw,Sunil Narine,0,0,0,0,
22773,95,2,Delhi Capitals,Kolkata Knight Riders,16,3,David Warner,Venkatesh Iyer,2,0,2,0,
22774,95,2,Delhi Capitals,Kolkata Knight Riders,16,4,David Warner,Rinku Singh,6,0,6,0,
22775,95,2,Delhi Capitals,Kolkata Knight Riders,16,5,David Warner,Sunil Narine,1,0,1,0,
22776,95,2,Delhi Capitals,Kolkata Knight Riders,16,6,David Warner,Sunil Narine,4,0,4,0,
22777,95,2,Delhi Capitals,Kolkata Knight Riders,17,1,Prithvi Shaw,Sunil Narine,0,0,0,0,
22778,95,2,Delhi Capitals,Kolkata Knight Riders,17,2,David Warner,Rinku Singh,1,1,2,0,
22779,95,2,Delhi Capitals,Kolkata Knight Riders,17,3,Prithvi Shaw,Rinku Singh,0,0,0,0,
22780,95,2,Delhi Capitals,Kolkata Knight Riders,17,4,Axar Patel,Venkatesh Iyer,4,0,4,0,
22781,95,2,Delhi Capitals,Kolkata Knight Riders,17,5,David Warner,Sunil Narine,2,0,2,0,
22782,95,2,Delhi Capitals,Kolkata Knight Riders,17,6,Prithvi Shaw,Sunil Narine,0,0,0,0,
22783,95,2,Delhi Capitals,Kolkata Knight Riders,18,1,Prithvi Shaw,Sunil Narine,1,1,2,0,
22784,95,2,Delhi Capitals,Kolkata Knight Riders,18,2,Axar Patel,Rinku Singh,2,0,2,1,caught
22785,95,2,Delhi Capitals,Kolkata Knight Riders,18,3,David Warner,Rinku Singh,0,1,1,0,
22786,95,2,Delhi Capitals,Kolkata Knight Riders,18,4,Axar Patel,Rinku Singh,2,0,2,0,
22787,95,2,Delhi Capitals,Kolkata Knight Riders,18,5,David Warner,Rinku Singh,6,0,6,0,
22788,95,2,Delhi Capitals,Kolkata Knight Riders,18,6,Axar Patel,Venkatesh Iyer,2,0,2,0,
22789,95,2,Delhi Capitals,Kolkata Knight Riders,19,1,David Warner,Venkatesh Iyer,1,0,1,0,
22790,95,2,Delhi Capitals,Kolkata Knight Riders,19,2,David Warner,Rinku Singh,0,1,1,0,
22791,95,2,Delhi Capitals,Kolkata Knight Riders,19,3,Axar Patel,Rinku Singh,1,0,1,0,
22792,95,2,Delhi Capitals,Kolkata Knight Riders,19,4,Axar Patel,Sunil Narine,0,0,0,0,
22793,95,2,Delhi Capitals,Kolkata Knight Riders,19,5,David Warner,Rinku Singh,4,1,5,0,
22794,95,2,Delhi Capitals,Kolkata Knight Riders,19,6,Prithvi Shaw,Venkatesh Iyer,4,0,4,0,
22795,95,2,Delhi Capitals,Kolkata Knight Riders,20,1,Axar Patel,Rinku Singh,4,0,4,0,
22796,95,2,Delhi Capitals,Kolkata Knight Riders,20,2,Axar Patel,Rinku Singh,2,0,2,0,
22797,95,2,Delhi Capitals,Kolkata Knight Riders,20,3,Prithvi Shaw,Sunil Narine,0,0,0,0,
22798,95,2,Delhi Capitals,Kolkata Knight Riders,20,4,Axar Patel,Venkatesh Iyer,1,0,1,0,
22799,95,2,Delhi Capitals,Kolkata Knight Riders,20,5,Prithvi Shaw,Venkatesh Iyer,1,0,1,0,
22800,95,2,Delhi Capitals,Kolkata Knight Riders,20,6,Prithvi Shaw,Sunil Narine,4,0,4,0,
22801,96,1,Punjab Kings,Mumbai Indians,1,1,Arshdeep Singh,Ishan Kishan,1,0,1,0,
22802,96,1,Punjab Kings,Mumbai Indians,1,2,Arshdeep Singh,Jasprit Bumrah,0,0,0,0,
22803,96,1,Punjab Kings,Mumbai Indians,1,3,Arshdeep Singh,Ishan Kishan,6,1,7,0,
22804,96,1,Punjab Kings,Mumbai Indians,1,4,Jonny Bairstow,Jasprit Bumrah,0,0,0,0,
22805,96,1,Punjab Kings,Mumbai Indians,1,5,Arshdeep Singh,Jasprit Bumrah,1,0,1,0,
22806,96,1,Punjab Kings,Mumbai Indians,1,6,Jonny Bairstow,Jasprit Bumrah,1,0,1,0,
22807,96,1,Punjab Kings,Mumbai Indians,2,1,Jonny Bairstow,Jasprit Bumrah,0,0,0,0,
22808,96,1,Punjab Kings,Mumbai Indians,2,2,Arshdeep Singh,Jasprit Bumrah,0,1,1,0,
22809,96,1,Punjab Kings,Mumbai Indians,2,3,Shikhar Dhawan,Jasprit Bumrah,1,0,1,0,
22810,96,1,Punjab Kings,Mumbai Indians,2,4,Arshdeep Singh,Jasprit Bumrah,0,0,0,0,
22811,96,1,Punjab Kings,Mumbai Indians,2,5,Arshdeep Singh,Hardik Pandya,1,0,1,0,
22812,96,1,Punjab Kings,Mumbai Indians,2,6,Shikhar Dhawan,Hardik Pandya,1,0,1,0,
22813,96,1,Punjab Kings,Mumbai Indians,3,1,Shikhar Dhawan,Ishan Kishan,0,0,0,0,
22814,96,1,Punjab Kings,Mumbai Indians,3,2,Jonny Bairstow,Jasprit Bumrah,1,0,1,0,
22815,96,1,Punjab Kings,Mumbai Indians,3,3,Arshdeep Singh,Jasprit Bumrah,1,0,1,0,
22816,96,1,Punjab Kings,Mumbai Indians,3,4,Jonny Bairstow,Ishan Kishan,1,0,1,0,
22817,96,1,Punjab Kings,Mumbai Indians,3,5,Jonny Bairstow,Ishan Kishan,1,0,1,0,
22818,96,1,Punjab Kings,Mumbai Indians,3,6,Jonny Bairstow,Jasprit Bumrah,0,0,0,0,
22819,96,1,Punjab Kings,Mumbai Indians,4,1,Arshdeep Singh,Hardik Pandya,1,0,1,0,
22820,96,1,Punjab Kings,Mumbai Indians,4,2,Jonny Bairstow,Jasprit Bumrah,0,0,0,0,
22821,96,1,Punjab Kings,Mumbai Indians,4,3,Shikhar Dhawan,Ishan Kishan,1,0,1,0,
22822,96,1,Punjab Kings,Mumbai Indians,4,4,Shikhar Dhawan,Ishan Kishan,1,0,1,0,
22823,96,1,Punjab Kings,Mumbai Indians,4,5,Shikhar Dhawan,Ishan Kishan,1,0,1,0,
22824,96,1,Punjab Kings,Mumbai Indians,4,6,Shikhar Dhawan,Hardik Pandya,1,0,1,0,
22825,96,1,Punjab Kings,Mumbai Indians,5,1,Arshdeep Singh,Jasprit Bumrah,1,0,1,0,
22826,96,1,Punjab Kings,Mumbai Indians,5,2,Arshdeep Singh,Jasprit Bumrah,1,0,1,0,
22827,96,1,Punjab Kings,Mumbai Indians,5,3,Shikhar Dhawan,Ishan Kishan,1,0,1,0,
22828,96,1,Punjab Kings,Mumbai Indians,5,4,Shikhar Dhawan,Jasprit Bumrah,2,0,2,0,
22829,96,1,Punjab Kings,Mumbai Indians,5,5,Arshdeep Singh,Ishan Kishan,0,0,0,0,
22830,96,1,Punjab Kings,Mumbai Indians,5,6,Arshdeep Singh,Hardik Pandya,0,0,0,0,
22831,96,1,Punjab Kings,Mumbai Indians,6,1,Jonny Bairstow,Hardik Pandya,1,0,1,0,
22832,96,1,Punjab Kings,Mumbai Indians,6,2,Jonny Bairstow,Hardik Pandya,0,1,1,0,
22833,96,1,Punjab Kings,Mumbai Indians,6,3,Arshdeep Singh,Jasprit Bumrah,0,1,1,0,
22834,96,1,Punjab Kings,Mumbai Indians,6,4,Shikhar Dhawan,Ishan Kishan,1,0,1,0,
22835,96,1,Punjab Kings,Mumbai Indians,6,5,Shikhar Dhawan,Hardik Pandya,0,0,0,0,
22836,96,1,Punjab Kings,Mumbai Indians,6,6,Arshdeep Singh,Hardik Pandya,1,0,1,0,
22837,96,1,Punjab Kings,Mumbai Indians,7,1,Jonny Bairstow,Ishan Kishan,0,1,1,0,
22838,96,1,Punjab Kings,Mumbai Indians,7,2,Jonny Bairstow,Ishan Kishan,6,0,6,0,
22839,96,1,Punjab Kings,Mumbai Indians,7,3,Shikhar Dhawan,Hardik Pandya,0,0,0,0,
22840,96,1,Punjab Kings,Mumbai Indians,7,4,Shikhar Dhawan,Jasprit Bumrah,2,0,2,0,
22841,96,1,Punjab Kings,Mumbai Indians,7,5,Jonny Bairstow,Hardik Pandya,0,0,0,0,
22842,96,1,Punjab Kings,Mumbai Indians,7,6,Shikhar Dhawan,Ishan Kishan,0,0,0,0,
22843,96,1,Punjab Kings,Mumbai Indians,8,1,Arshdeep Singh,Jasprit Bumrah,4,1,5,0,
22844,96,1,Punjab Kings,Mumbai Indians,8,2,Arshdeep Singh,Ishan Kishan,4,0,4,0,
22845,96,1,Punjab Kings,Mumbai Indians,8,3,Shikhar Dhawan,Hardik Pandya,1,0,1,0,
22846,96,1,Punjab Kings,Mumbai Indians,8,4,Shikhar Dhawan,Ishan Kishan,2,0,2,0,
22847,96,1,Punjab Kings,Mumbai Indians,8,5,Shikhar Dhawan,Ishan Kishan,4,0,4,0,
22848,96,1,Punjab Kings,Mumbai Indians,8,6,Shikhar Dhawan,Jasprit Bumrah,0,0,0,0,
22849,96,1,Punjab Kings,Mumbai Indians,9,1,Jonny Bairstow,Ishan Kishan,1,0,1,0,
22850,96,1,Punjab Kings,Mumbai Indians,9,2,Jonny Bairstow,Hardik Pandya,1,0,1,0,
22851,96,1,Punjab Kings,Mumbai Indians,9,3,Arshdeep Singh,Jasprit Bumrah,0,0,0,0,
22852,96,1,Punjab Kings,Mumbai Indians,9,4,Shikhar Dhawan,Jasprit Bumrah,0,0,0,0,
22853,96,1,Punjab Kings,Mumbai Indians,9,5,Jonny Bairstow,Hardik Pandya,1,0,1,0,
22854,96,1,Punjab Kings,Mumbai Indians,9,6,Jonny Bairstow,Hardik Pandya,1,0,1,0,
22855,96,1,Punjab Kings,Mumbai Indians,10,1,Jonny Bairstow,Jasprit Bumrah,1,0,1,0,
22856,96,1,Punjab Kings,Mumbai Indians,10,2,Shikhar Dhawan,Hardik Pandya,0,0,0,0,
22857,96,1,Punjab Kings,Mumbai Indians,10,3,Shikhar Dhawan,Jasprit Bumrah,0,0,0,0,
22858,96,1,Punjab Kings,Mumbai Indians,10,4,Shikhar Dhawan,Hardik Pandya,4,0,4,0,
22859,96,1,Punjab Kings,Mumbai Indians,10,5,Jonny Bairstow,Hardik Pandya,4,0,4,0,
22860,96,1,Punjab Kings,Mumbai Indians,10,6,Shikhar Dhawan,Ishan Kishan,0,0,0,0,
22861,96,1,Punjab Kings,Mumbai Indians,11,1,Shikhar Dhawan,Ishan Kishan,4,0,4,0,
22862,96,1,Punjab Kings,Mumbai Indians,11,2,Jonny Bairstow,Jasprit Bumrah,1,1,2,0,
22863,96,1,Punjab Kings,Mumbai Indians,11,3,Jonny Bairstow,Hardik Pandya,1,0,1,0,
22864,96,1,Punjab Kings,Mumbai Indians,11,4,Jonny Bairstow,Ishan Kishan,0,0,0,0,
22865,96,1,Punjab Kings,Mumbai Indians,11,5,Shikhar Dhawan,Ishan Kishan,4,0,4,0,
22866,96,1,Punjab Kings,Mumbai Indians,11,6,Arshdeep Singh,Hardik Pandya,0,0,0,0,
22867,96,1,Punjab Kings,Mumbai Indians,12,1,Shikhar Dhawan,Jasprit Bumrah,4,0,4,0,
22868,96,1,Punjab Kings,Mumbai Indians,12,2,Shikhar Dhawan,Jasprit Bumrah,6,0,6,0,
22869,96,1,Punjab Kings,Mumbai Indians,12,3,Jonny Bairstow,Jasprit Bumrah,1,0,1,0,
22870,96,1,Punjab Kings,Mumbai Indians,12,4,Arshdeep Singh,Ishan Kishan,1,0,1,0,
22871,96,1,Punjab Kings,Mumbai Indians,12,5,Arshdeep Singh,Jasprit Bumrah,2,0,2,0,
22872,96,1,Punjab Kings,Mumbai Indians,12,6,Shikhar Dhawan,Jasprit Bumrah,0,0,0,0,
22873,96,1,Punjab Kings,Mumbai Indians,13,1,Shikhar Dhawan,Jasprit Bumrah,6,0,6,0,
22874,96,1,Punjab Kings,Mumbai Indians,13,2,Shikhar Dhawan,Hardik Pandya,1,1,2,0,
22875,96,1,Punjab Kings,Mumbai Indians,13,3,Shikhar Dhawan,Jasprit Bumrah,2,0,2,0,
22876,96,1,Punjab Kings,Mumbai Indians,13,4,Arshdeep Singh,Jasprit Bumrah,1,0,1,0,
22877,96,1,Punjab Kings,Mumbai Indians,13,5,Jonny Bairstow,Hardik Pandya,4,0,4,0,
22878,96,1,Punjab Kings,Mumbai Indians,13,6,Arshdeep Singh,Ishan Kishan,0,0,0,0,
22879,96,1,Punjab Kings,Mumbai Indians,14,1,Jonny Bairstow,Ishan Kishan,0,0,0,0,
22880,96,1,Punjab Kings,Mumbai Indians,14,2,Shikhar Dhawan,Ishan Kishan,6,0,6,0,
22881,96,1,Punjab Kings,Mumbai Indians,14,3,Jonny Bairstow,Ishan Kishan,1,1,2,0,
22882,96,1,Punjab Kings,Mumbai Indians,14,4,Jonny Bairstow,Hardik Pandya,0,0,0,0,
22883,96,1,Punjab Kings,Mumbai Indians,14,5,Jonny Bairstow,Ishan Kishan,0,1,1,0,
22884,96,1,Punjab Kings,Mumbai Indians,14,6,Jonny Bairstow,Jasprit Bumrah,4,1,5,0,
22885,96,1,Punjab Kings,Mumbai Indians,15,1,Jonny Bairstow,Hardik Pandya,4,0,4,0,
22886,96,1,Punjab Kings,Mumbai Indians,15,2,Arshdeep Singh,Hardik Pandya,0,0,0,0,
22887,96,1,Punjab Kings,Mumbai Indians,15,3,Shikhar Dhawan,Ishan Kishan,0,0,0,0,
22888,96,1,Punjab Kings,Mumbai Indians,15,4,Jonny Bairstow,Ishan Kishan,4,0,4,1,caught
22889,96,1,Punjab Kings,Mumbai Indians,15,5,Arshdeep Singh,Ishan Kishan,1,0,1,0,
22890,96,1,Punjab Kings,Mumbai Indians,15,6,Arshdeep Singh,Jasprit Bumrah,4,0,4,0,
22891,96,1,Punjab Kings,Mumbai Indians,16,1,Arshdeep Singh,Hardik Pandya,2,0,2,0,
22892,96,1,Punjab Kings,Mumbai Indians,16,2,Jonny Bairstow,Hardik Pandya,0,0,0,0,
22893,96,1,Punjab Kings,Mumbai Indians,16,3,Jonny Bairstow,Ishan Kishan,1,0,1,0,
22894,96,1,Punjab Kings,Mumbai Indians,16,4,Arshdeep Singh,Jasprit Bumrah,2,0,2,0,
22895,96,1,Punjab Kings,Mumbai Indians,16,5,Jonny Bairstow,Jasprit Bumrah,2,0,2,1,caught
22896,96,1,Punjab Kings,Mumbai Indians,16,6,Arshdeep Singh,Ishan Kishan,2,0,2,0,
22897,96,1,Punjab Kings,Mumbai Indians,17,1,Arshdeep Singh,Jasprit Bumrah,2,0,2,0,
22898,96,1,Punjab Kings,Mumbai Indians,17,2,Shikhar Dhawan,Ishan Kishan,0,0,0,0,
22899,96,1,Punjab Kings,Mumbai Indians,17,3,Jonny Bairstow,Hardik Pandya,0,0,0,0,
22900,96,1,Punjab Kings,Mumbai Indians,17,4,Shikhar Dhawan,Jasprit Bumrah,4,1,5,0,
22901,96,1,Punjab Kings,Mumbai Indians,17,5,Shikhar Dhawan,Ishan Kishan,1,0,1,0,
22902,96,1,Punjab Kings,Mumbai Indians,17,6,Jonny Bairstow,Jasprit Bumrah,2,0,2,0,
22903,96,1,Punjab Kings,Mumbai Indians,18,1,Jonny Bairstow,Hardik Pandya,1,0,1,0,
22904,96,1,Punjab Kings,Mumbai Indians,18,2,Arshdeep Singh,Hardik Pandya,1,0,1,0,
22905,96,1,Punjab Kings,Mumbai Indians,18,3,Arshdeep Singh,Ishan Kishan,1,0,1,0,
22906,96,1,Punjab Kings,Mumbai Indians,18,4,Shikhar Dhawan,Ishan Kishan,0,0,0,0,
22907,96,1,Punjab Kings,Mumbai Indians,18,5,Jonny Bairstow,Hardik Pandya,6,0,6,0,
22908,96,1,Punjab Kings,Mumbai Indians,18,6,Jonny Bairstow,Hardik Pandya,2,0,2,0,
22909,96,1,Punjab Kings,Mumbai Indians,19,1,Shikhar Dhawan,Hardik Pandya,1,0,1,1,caught
22910,96,1,Punjab Kings,Mumbai Indians,19,2,Jonny Bairstow,Ishan Kishan,1,0,1,0,
22911,96,1,Punjab Kings,Mumbai Indians,19,3,Jonny Bairstow,Hardik Pandya,1,0,1,0,
22912,96,1,Punjab Kings,Mumbai Indians,19,4,Shikhar Dhawan,Hardik Pandya,1,0,1,0,
22913,96,1,Punjab Kings,Mumbai Indians,19,5,Arshdeep Singh,Hardik Pandya,0,0,0,0,
22914,96,1,Punjab Kings,Mumbai Indians,19,6,Jonny Bairstow,Ishan Kishan,1,0,1,0,
22915,96,1,Punjab Kings,Mumbai Indians,20,1,Jonny Bairstow,Ishan Kishan,0,0,0,0,
22916,96,1,Punjab Kings,Mumbai Indians,20,2,Arshdeep Singh,Ishan Kishan,2,0,2,0,
22917,96,1,Punjab Kings,Mumbai Indians,20,3,Jonny Bairstow,Ishan Kishan,4,0,4,0,
22918,96,1,Punjab Kings,Mumbai Indians,20,4,Shikhar Dhawan,Ishan Kishan,0,0,0,0,
22919,96,1,Punjab Kings,Mumbai Indians,20,5,Shikhar Dhawan,Ishan Kishan,6,0,6,0,
22920,96,1,Punjab Kings,Mumbai Indians,20,6,Arshdeep Singh,Ishan Kishan,0,0,0,0,
22921,96,2,Mumbai Indians,Punjab Kings,1,1,Jasprit Bumrah,Arshdeep Singh,1,0,1,0,
22922,96,2,Mumbai Indians,Punjab Kings,1,2,Rohit Sharma,Arshdeep Singh,1,1,2,0,
22923,96,2,Mumbai Indians,Punjab Kings,1,3,Rohit Sharma,Sam Curran,0,0,0,0,
22924,96,2,Mumbai Indians,Punjab Kings,1,4,Rohit Sharma,Liam Livingstone,4,0,4,0,
22925,96,2,Mumbai Indians,Punjab Kings,1,5,Rohit Sharma,Liam Livingstone,2,0,2,0,
22926,96,2,Mumbai Indians,Punjab Kings,1,6,Jasprit Bumrah,Sam Curran,4,1,5,0,
22927,96,2,Mumbai Indians,Punjab Kings,2,1,Suryakumar Yadav,Sam Curran,0,0,0,0,
22928,96,2,Mumbai Indians,Punjab Kings,2,2,Rohit Sharma,Liam Livingstone,0,0,0,0,
22929,96,2,Mumbai Indians,Punjab Kings,2,3,Rohit Sharma,Sam Curran,6,0,6,0,
22930,96,2,Mumbai Indians,Punjab Kings,2,4,Rohit Sharma,Liam Livingstone,4,0,4,0,
22931,96,2,Mumbai Indians,Punjab Kings,2,5,Suryakumar Yadav,Arshdeep Singh,0,0,0,0,
22932,96,2,Mumbai Indians,Punjab Kings,2,6,Suryakumar Yadav,Liam Livingstone,1,0,1,0,
22933,96,2,Mumbai Indians,Punjab Kings,3,1,Suryakumar Yadav,Sam Curran,1,0,1,0,
22934,96,2,Mumbai Indians,Punjab Kings,3,2,Suryakumar Yadav,Liam Livingstone,1,0,1,1,run out
22935,96,2,Mumbai Indians,Punjab Kings,3,3,Jasprit Bumrah,Sam Curran,1,0,1,0,
22936,96,2,Mumbai Indians,Punjab Kings,3,4,Rohit Sharma,Arshdeep Singh,0,1,1,0,
22937,96,2,Mumbai Indians,Punjab Kings,3,5,Suryakumar Yadav,Liam Livingstone,4,0,4,0,
22938,96,2,Mumbai Indians,Punjab Kings,3,6,Suryakumar Yadav,Liam Livingstone,2,0,2,0,
22939,96,2,Mumbai Indians,Punjab Kings,4,1,Rohit Sharma,Sam Curran,2,0,2,0,
22940,96,2,Mumbai Indians,Punjab Kings,4,2,Rohit Sharma,Arshdeep Singh,2,0,2,0,
22941,96,2,Mumbai Indians,Punjab Kings,4,3,Rohit Sharma,Liam Livingstone,4,0,4,0,
22942,96,2,Mumbai Indians,Punjab Kings,4,4,Jasprit Bumrah,Liam Livingstone,2,0,2,0,
22943,96,2,Mumbai Indians,Punjab Kings,4,5,Rohit Sharma,Arshdeep Singh,0,0,0,0,
22944,96,2,Mumbai Indians,Punjab Kings,4,6,Suryakumar Yadav,Arshdeep Singh,4,0,4,0,
22945,96,2,Mumbai Indians,Punjab Kings,5,1,Jasprit Bumrah,Liam Livingstone,0,0,0,0,
22946,96,2,Mumbai Indians,Punjab Kings,5,2,Suryakumar Yadav,Arshdeep Singh,0,0,0,0,
22947,96,2,Mumbai Indians,Punjab Kings,5,3,Rohit Sharma,Liam Livingstone,1,0,1,0,
22948,96,2,Mumbai Indians,Punjab Kings,5,4,Jasprit Bumrah,Arshdeep Singh,0,0,0,0,
22949,96,2,Mumbai Indians,Punjab Kings,5,5,Suryakumar Yadav,Liam Livingstone,0,0,0,0,
22950,96,2,Mumbai Indians,Punjab Kings,5,6,Jasprit Bumrah,Arshdeep Singh,1,0,1,1,caught
22951,96,2,Mumbai Indians,Punjab Kings,6,1,Jasprit Bumrah,Sam Curran,0,0,0,0,
22952,96,2,Mumbai Indians,Punjab Kings,6,2,Jasprit Bumrah,Sam Curran,4,0,4,0,
22953,96,2,Mumbai Indians,Punjab Kings,6,3,Rohit Sharma,Sam Curran,0,0,0,0,
22954,96,2,Mumbai Indians,Punjab Kings,6,4,Jasprit Bumrah,Arshdeep Singh,2,0,2,0,
22955,96,2,Mumbai Indians,Punjab Kings,6,5,Suryakumar Yadav,Arshdeep Singh,1,0,1,0,
22956,96,2,Mumbai Indians,Punjab Kings,6,6,Jasprit Bumrah,Liam Livingstone,0,0,0,0,
22957,96,2,Mumbai Indians,Punjab Kings,7,1,Suryakumar Yadav,Liam Livingstone,2,0,2,0,
22958,96,2,Mumbai Indians,Punjab Kings,7,2,Suryakumar Yadav,Sam Curran,0,0,0,0,
22959,96,2,Mumbai Indians,Punjab Kings,7,3,Jasprit Bumrah,Liam Livingstone,1,0,1,0,
22960,96,2,Mumbai Indians,Punjab Kings,7,4,Suryakumar Yadav,Arshdeep Singh,1,0,1,0,
22961,96,2,Mumbai Indians,Punjab Kings,7,5,Suryakumar Yadav,Arshdeep Singh,1,0,1,0,
22962,96,2,Mumbai Indians,Punjab Kings,7,6,Suryakumar Yadav,Arshdeep Singh,4,0,4,0,
22963,96,2,Mumbai Indians,Punjab Kings,8,1,Rohit Sharma,Arshdeep Singh,0,0,0,0,
22964,96,2,Mumbai Indians,Punjab Kings,8,2,Rohit Sharma,Arshdeep Singh,1,0,1,1,bowled
22965,96,2,Mumbai Indians,Punjab Kings,8,3,Suryakumar Yadav,Liam Livingstone,0,0,0,0,
22966,96,2,Mumbai Indians,Punjab Kings,8,4,Suryakumar Yadav,Arshdeep Singh,2,0,2,0,
22967,96,2,Mumbai Indians,Punjab Kings,8,5,Suryakumar Yadav,Arshdeep Singh,1,0,1,0,
22968,96,2,Mumbai Indians,Punjab Kings,8,6,Rohit Sharma,Sam Curran,0,1,1,0,
22969,96,2,Mumbai Indians,Punjab Kings,9,1,Suryakumar Yadav,Arshdeep Singh,4,0,4,0,
22970,96,2,Mumbai Indians,Punjab Kings,9,2,Rohit Sharma,Liam Livingstone,1,0,1,0,
22971,96,2,Mumbai Indians,Punjab Kings,9,3,Jasprit Bumrah,Sam Curran,2,0,2,0,
22972,96,2,Mumbai Indians,Punjab Kings,9,4,Rohit Sharma,Liam Livingstone,6,0,6,0,
22973,96,2,Mumbai Indians,Punjab Kings,9,5,Suryakumar Yadav,Liam Livingstone,1,0,1,0,
22974,96,2,Mumbai Indians,Punjab Kings,9,6,Suryakumar Yadav,Arshdeep Singh,4,0,4,0,
22975,96,2,Mumbai Indians,Punjab Kings,10,1,Rohit Sharma,Liam Livingstone,1,0,1,0,
22976,96,2,Mumbai Indians,Punjab Kings,10,2,Suryakumar Yadav,Liam Livingstone,6,0,6,0,
22977,96,2,Mumbai Indians,Punjab Kings,10,3,Rohit Sharma,Sam Curran,2,0,2,0,
22978,96,2,Mumbai Indians,Punjab Kings,10,4,Suryakumar Yadav,Arshdeep Singh,0,1,1,0,
22979,96,2,Mumbai Indians,Punjab Kings,10,5,Jasprit Bumrah,Arshdeep Singh,2,0,2,0,
22980,96,2,Mumbai Indians,Punjab Kings,10,6,Jasprit Bumrah,Liam Livingstone,0,0,0,0,
22981,96,2,Mumbai Indians,Punjab Kings,11,1,Suryakumar Yadav,Liam Livingstone,6,0,6,0,
22982,96,2,Mumbai Indians,Punjab Kings,11,2,Suryakumar Yadav,Arshdeep Singh,1,0,1,0,
22983,96,2,Mumbai Indians,Punjab Kings,11,3,Jasprit Bumrah,Arshdeep Singh,4,0,4,0,
22984,96,2,Mumbai Indians,Punjab Kings,11,4,Jasprit Bumrah,Liam Livingstone,2,0,2,0,
22985,96,2,Mumbai Indians,Punjab Kings,11,5,Rohit Sharma,Sam Curran,1,0,1,0,
22986,96,2,Mumbai Indians,Punjab Kings,11,6,Rohit Sharma,Arshdeep Singh,1,0,1,0,
22987,96,2,Mumbai Indians,Punjab Kings,12,1,Rohit Sharma,Arshdeep Singh,1,0,1,0,
22988,96,2,Mumbai Indians,Punjab Kings,12,2,Suryakumar Yadav,Liam Livingstone,1,0,1,0,
22989,96,2,Mumbai Indians,Punjab Kings,12,3,Rohit Sharma,Liam Livingstone,1,0,1,0,
22990,96,2,Mumbai Indians,Punjab Kings,12,4,Rohit Sharma,Liam Livingstone,1,1,2,0,
22991,96,2,Mumbai Indians,Punjab Kings,12,5,Suryakumar Yadav,Liam Livingstone,1,0,1,0,
22992,96,2,Mumbai Indians,Punjab Kings,12,6,Suryakumar Yadav,Liam Livingstone,0,0,0,0,
22993,96,2,Mumbai Indians,Punjab Kings,13,1,Rohit Sharma,Sam Curran,6,0,6,0,
22994,96,2,Mumbai Indians,Punjab Kings,13,2,Rohit Sharma,Arshdeep Singh,0,0,0,0,
22995,96,2,Mumbai Indians,Punjab Kings,13,3,Rohit Sharma,Sam Curran,2,0,2,1,bowled
22996,96,2,Mumbai Indians,Punjab Kings,13,4,Jasprit Bumrah,Liam Livingstone,0,0,0,0,
22997,96,2,Mumbai Indians,Punjab Kings,13,5,Rohit Sharma,Arshdeep Singh,6,0,6,0,
22998,96,2,Mumbai Indians,Punjab Kings,13,6,Jasprit Bumrah,Liam Livingstone,0,0,0,0,
22999,96,2,Mumbai Indians,Punjab Kings,14,1,Suryakumar Yadav,Arshdeep Singh,1,0,1,0,
23000,96,2,Mumbai Indians,Punjab Kings,14,2,Jasprit Bumrah,Liam Livingstone,1,0,1,0,
23001,96,2,Mumbai Indians,Punjab Kings,14,3,Jasprit Bumrah,Liam Livingstone,0,0,0,0,
23002,96,2,Mumbai Indians,Punjab Kings,14,4,Suryakumar Yadav,Liam Livingstone,2,1,3,0,
23003,96,2,Mumbai Indians,Punjab Kings,14,5,Jasprit Bumrah,Liam Livingstone,6,0,6,1,run out
23004,96,2,Mumbai Indians,Punjab Kings,14,6,Rohit Sharma,Liam Livingstone,1,0,1,0,
23005,96,2,Mumbai Indians,Punjab Kings,15,1,Jasprit Bumrah,Arshdeep Singh,1,0,1,0,
23006,96,2,Mumbai Indians,Punjab Kings,15,2,Jasprit Bumrah,Sam Curran,4,0,4,0,
